Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-20 10:47:07.198,0.0,TCP  ,192.168.220.16,39195,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-20 12:36:24.836,0.028,TCP  ,192.168.220.16,50701,192.168.100.4,22.0,5,     610,1,.AP..F,0,attacker,bruteForce,32,192.168.100.4
2017-03-20 10:27:25.569,0.0,TCP  ,192.168.220.16,34359,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-20 12:38:47.414,0.705,TCP  ,192.168.100.4,22,192.168.220.16,51857.0,11,    2085,1,.AP.S.,0,victim,bruteForce,32,192.168.100.4
2017-03-20 10:30:26.035,0.0,TCP  ,192.168.220.16,34373,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-20 12:39:11.540,0.007,TCP  ,192.168.220.16,52051,192.168.100.4,22.0,5,     610,1,.AP..F,0,attacker,bruteForce,32,192.168.100.4
2017-03-20 10:49:19.632,0.0,TCP  ,192.168.220.16,40322,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-20 11:04:19.915,0.0,TCP  ,192.168.220.16,57542,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-20 10:51:56.090,0.0,TCP  ,192.168.220.16,41480,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-21 13:21:56.967,0.156,TCP  ,192.168.200.4,22,192.168.220.16,44771.0,11,    2085,1,.AP.S.,0,victim,bruteForce,39,192.168.200.4
2017-03-20 10:48:35.383,0.0,UDP  ,192.168.220.16,138,192.168.220.255,138.0,1,     262,1,......,0,attacker,bruteForce,27,192.168.200.8
2017-03-21 13:24:33.452,1.916,TCP  ,192.168.200.4,22,192.168.220.16,45527.0,16,    2547,1,.AP.SF,0,victim,bruteForce,39,192.168.200.4
2017-03-20 11:22:42.153,0.0,TCP  ,192.168.220.16,59423,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-20 11:15:16.947,0.0,TCP  ,192.168.220.16,59405,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-20 10:41:54.330,0.0,TCP  ,192.168.220.16,37416,192.168.200.8,22.0,1,      74,1,....S.,0,attacker,bruteForce,27,192.168.200.8
2017-03-17 13:06:46.569,0.002,TCP  ,192.168.100.6,80,192.168.220.16,35830.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:16:36.715,0.0,TCP  ,192.168.100.6,80,192.168.220.16,54291.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:12:45.924,0.004,TCP  ,192.168.100.6,80,192.168.220.16,42099.0,3,206,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-16 12:37:31.211,0.003,TCP  ,192.168.220.16,59971,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,9,---
2017-03-20 12:26:52.422,0.014,TCP  ,192.168.220.16,40105,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:17:04.983,0.004,TCP  ,192.168.220.16,36712,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:06:37.674,0.002,TCP  ,192.168.100.6,80,192.168.220.16,60459.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:05:54.972,0.004,TCP  ,192.168.220.16,40426,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-16 12:37:50.120,0.003,TCP  ,192.168.220.16,38430,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,9,---
2017-03-20 11:46:17.678,0.002,TCP  ,192.168.220.16,54671,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,28,10000 connections on 192.168.100.6:80
2017-03-17 13:07:24.859,0.005,TCP  ,192.168.220.16,38915,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:17:41.086,0.002,TCP  ,192.168.100.6,80,192.168.220.16,49951.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:13:05.700,0.002,TCP  ,192.168.220.16,50612,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-21 15:04:41.798,0.006,TCP  ,192.168.220.16,33568,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 12:26:14.063,0.008,TCP  ,192.168.220.16,56637,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-16 12:37:51.348,0.002,TCP  ,192.168.100.6,80,192.168.220.16,38991.0,3,206,1,.A..SF,0,victim,dos,9,---
2017-03-17 13:04:29.227,0.004,TCP  ,192.168.100.6,80,192.168.220.16,50703.0,3,     206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-15 13:08:12.474,0.002,TCP  ,192.168.100.6,80,192.168.220.16,60199.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-21 15:06:44.785,0.007,TCP  ,192.168.220.16,50529,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:17:44.871,0.005,TCP  ,192.168.220.16,51211,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:13:28.445,0.003,TCP  ,192.168.220.16,59469,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-21 15:05:53.019,0.017,TCP  ,192.168.220.16,55080,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 12:26:33.462,0.002,TCP  ,192.168.100.6,80,192.168.220.16,34492.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 12:25:24.013,0.002,TCP  ,192.168.100.6,80,192.168.220.16,45202.0,4,     272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 13:41:55.473,0.001,TCP  ,192.168.100.6,80,192.168.220.16,34859.0,4,     272,1,.A..SF,0,victim,dos,4,---
2017-03-17 14:16:28.791,0.005,TCP  ,192.168.220.16,34997,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:12:58.521,0.002,TCP  ,192.168.220.16,47803,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-17 13:06:35.611,0.005,TCP  ,192.168.100.6,80,192.168.220.16,59490.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:25:04.122,0.006,TCP  ,192.168.100.6,80,192.168.220.16,39219.0,4,     272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 09:26:53.616,0.004,TCP  ,192.168.100.6,80,192.168.220.16,39940.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-21 15:06:56.744,0.003,TCP  ,192.168.100.6,80,192.168.220.16,59754.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 15:04:34.744,0.004,TCP  ,192.168.220.16,59355,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:06:38.282,0.001,TCP  ,192.168.220.16,60718,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:16:23.847,0.005,TCP  ,192.168.100.6,80,192.168.220.16,33154.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 12:27:03.235,0.005,TCP  ,192.168.100.6,80,192.168.220.16,43360.0,3,206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 14:41:18.441,0.003,TCP  ,192.168.100.6,80,192.168.220.16,57612.0,4,     272,1,.A..SF,0,victim,dos,6,---
2017-03-20 10:12:58.140,0.001,TCP  ,192.168.100.6,80,192.168.220.16,47619.0,3,206,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 12:26:16.010,0.002,TCP  ,192.168.100.6,80,192.168.220.16,57207.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 13:06:41.356,0.004,TCP  ,192.168.100.6,80,192.168.220.16,33770.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:15:43.747,0.003,TCP  ,192.168.100.6,80,192.168.220.16,46898.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:05:17.178,0.006,TCP  ,192.168.220.16,40784,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-16 12:37:50.947,0.005,TCP  ,192.168.220.16,38805,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,9,---
2017-03-21 15:04:36.939,0.005,TCP  ,192.168.220.16,60095,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:06:36.011,0.004,TCP  ,192.168.220.16,59677,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:17:04.444,0.003,TCP  ,192.168.100.6,80,192.168.220.16,36493.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:16:58.121,0.001,TCP  ,192.168.100.6,80,192.168.220.16,34052.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:13:23.305,0.002,TCP  ,192.168.100.6,80,192.168.220.16,57447.0,4,272,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-17 13:06:57.179,0.006,TCP  ,192.168.100.6,80,192.168.220.16,45198.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-15 13:43:21.745,0.006,TCP  ,192.168.220.16,41172,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,4,---
2017-03-20 12:25:36.850,0.01,TCP  ,192.168.220.16,48793,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:18:14.306,0.006,TCP  ,192.168.220.16,49239,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:18:28.838,0.005,TCP  ,192.168.220.16,54095,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 12:26:51.226,0.006,TCP  ,192.168.220.16,39755,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 12:25:13.394,0.005,TCP  ,192.168.220.16,42131,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 10:13:28.379,0.004,TCP  ,192.168.100.6,80,192.168.220.16,59451.0,4,272,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-17 14:16:32.465,0.002,TCP  ,192.168.220.16,52692,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:13:17.888,0.003,TCP  ,192.168.220.16,55331,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-21 15:06:15.397,0.003,TCP  ,192.168.220.16,34426,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 12:26:32.762,0.006,TCP  ,192.168.220.16,34274,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 10:12:57.336,0.003,TCP  ,192.168.220.16,47230,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-16 12:37:56.210,0.005,TCP  ,192.168.220.16,41011,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,9,---
2017-03-17 14:15:55.879,0.005,TCP  ,192.168.220.16,51193,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 13:41:42.281,0.003,TCP  ,192.168.220.16,58894,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-15 13:42:59.871,0.02,TCP  ,192.168.100.6,80,192.168.220.16,39387.0,3,     206,1,.A..SF,0,victim,dos,4,---
2017-03-17 13:04:48.182,0.002,TCP  ,192.168.100.6,80,192.168.220.16,57979.0,4,     272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:17:34.921,0.002,TCP  ,192.168.220.16,47745,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:04:38.163,0.005,TCP  ,192.168.220.16,54076,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:05:05.797,0.003,TCP  ,192.168.100.6,80,192.168.220.16,42063.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 14:41:20.000,0.004,TCP  ,192.168.100.6,80,192.168.220.16,58239.0,3,     206,1,.A..SF,0,victim,dos,6,---
2017-03-15 13:43:32.297,0.003,TCP  ,192.168.220.16,45137,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,4,---
2017-03-17 14:15:32.419,0.004,TCP  ,192.168.220.16,43178,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:04:49.415,0.004,TCP  ,192.168.220.16,58457,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:05:00.933,0.003,TCP  ,192.168.220.16,34353,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:05:20.034,0.005,TCP  ,192.168.220.16,47006,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 12:26:29.137,0.001,TCP  ,192.168.100.6,80,192.168.220.16,33036.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 12:27:08.045,0.003,TCP  ,192.168.100.6,80,192.168.220.16,44881.0,3,     206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:17:43.894,0.001,TCP  ,192.168.100.6,80,192.168.220.16,50903.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 09:26:42.693,0.003,TCP  ,192.168.220.16,37174,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,23,10000 connections on 192.168.100.6:80
2017-03-17 14:16:15.910,0.0,TCP  ,192.168.100.6,80,192.168.220.16,58495.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 14:41:26.291,0.001,TCP  ,192.168.100.6,80,192.168.220.16,60762.0,4,     272,1,.A..SF,0,victim,dos,6,---
2017-03-15 13:41:52.892,0.001,TCP  ,192.168.220.16,33990,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-21 15:04:44.403,0.002,TCP  ,192.168.220.16,34471,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 15:06:08.153,0.003,TCP  ,192.168.100.6,80,192.168.220.16,60206.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:04:53.423,0.005,TCP  ,192.168.100.6,80,192.168.220.16,60010.0,4,     272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:15:20.588,0.004,TCP  ,192.168.220.16,39166,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 11:46:09.748,0.005,TCP  ,192.168.220.16,52217,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,28,10000 connections on 192.168.100.6:80
2017-03-17 13:05:12.571,0.003,TCP  ,192.168.100.6,80,192.168.220.16,38843.0,4,272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 10:12:48.960,0.003,TCP  ,192.168.220.16,43517,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-15 14:41:25.637,0.003,TCP  ,192.168.100.6,80,192.168.220.16,60499.0,4,     272,1,.A..SF,0,victim,dos,6,---
2017-03-17 13:04:34.439,0.005,TCP  ,192.168.220.16,52681,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 10:13:17.642,0.001,TCP  ,192.168.100.6,80,192.168.220.16,55229.0,3,206,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-17 14:16:18.472,0.001,TCP  ,192.168.100.6,80,192.168.220.16,59407.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:16:40.985,0.007,TCP  ,192.168.220.16,55970,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 11:46:21.561,0.011,TCP  ,192.168.100.6,80,192.168.220.16,55753.0,4,     272,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-20 11:46:07.559,0.005,TCP  ,192.168.100.6,80,192.168.220.16,51578.0,3,206,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-21 15:04:44.160,0.004,TCP  ,192.168.100.6,80,192.168.220.16,34377.0,4,     272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 13:08:12.172,0.004,TCP  ,192.168.100.6,80,192.168.220.16,60066.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-21 15:06:34.841,0.003,TCP  ,192.168.220.16,46945,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 15:06:01.327,0.005,TCP  ,192.168.100.6,80,192.168.220.16,57834.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:17:06.486,0.002,TCP  ,192.168.100.6,80,192.168.220.16,37221.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 09:18:36.626,0.541,ICMP ,192.168.220.16,0,192.168.210.251,8.0,2,      84,1,......,0,attacker,pingScan,22,nmap args: -n -sP -PE -T 2
2017-03-20 09:53:47.157,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,24,nmap args: -n -sP -PE -T 1
2017-03-20 09:43:12.353,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,24,nmap args: -n -sP -PE -T 1
2017-03-20 12:50:50.512,0.0,ICMP ,192.168.220.16,0,192.168.210.214,8.0,1,      42,1,......,0,attacker,pingScan,33,nmap args: -n -sP -PE -T 3
2017-03-16 12:55:32.529,0.0,ICMP ,192.168.220.16,0,192.168.100.21,8.0,1,      42,1,......,0,attacker,pingScan,10,nmap args: -n -sP -PE -T 2
2017-03-21 12:41:03.416,0.0,ICMP ,192.168.220.16,0,192.168.210.193,8.0,1,      42,1,......,0,attacker,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-20 12:59:32.063,0.0,UDP  ,192.168.220.16,137,192.168.220.255,137.0,1,      92,1,......,0,attacker,pingScan,33,nmap args: -n -sP -PE -T 3
2017-03-20 09:18:59.527,0.0,ICMP ,192.168.210.4,0,192.168.220.16,0.0,1,      42,1,......,0,victim,pingScan,22,nmap args: -n -sP -PE -T 2
2017-03-20 09:18:38.796,0.588,ICMP ,192.168.220.16,0,192.168.210.49,8.0,2,      84,1,......,0,attacker,pingScan,22,nmap args: -n -sP -PE -T 2
2017-03-16 15:11:35.514,0.0,ICMP ,192.168.220.16,0,192.168.200.57,8.0,1,      42,1,......,0,attacker,pingScan,13,nmap args: -n -sP -PE -T 2
2017-03-21 14:46:26.257,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,41,nmap args: -n -sP -PE -T 2
2017-03-16 15:16:33.321,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,13,nmap args: -n -sP -PE -T 2
2017-03-16 12:48:04.237,0.947,ICMP ,192.168.220.16,0,192.168.100.242,8.0,2,      84,1,......,0,attacker,pingScan,10,nmap args: -n -sP -PE -T 2
2017-03-16 15:19:53.673,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,13,nmap args: -n -sP -PE -T 2
2017-03-21 12:45:36.013,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-21 12:49:45.214,0.0,ICMP ,192.168.220.16,0,192.168.210.85,8.0,1,      42,1,......,0,attacker,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-20 12:58:00.276,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,33,nmap args: -n -sP -PE -T 3
2017-03-16 15:18:43.813,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,13,nmap args: -n -sP -PE -T 2
2017-03-16 12:52:37.034,0.0,ICMP ,192.168.220.16,0,192.168.100.5,8.0,1,      42,1,......,0,attacker,pingScan,10,nmap args: -n -sP -PE -T 2
2017-03-21 12:49:48.213,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-21 12:38:18.817,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-20 09:17:18.896,45.076,ICMP ,192.168.220.1,0,192.168.220.16,3.1,47,    3290,1,......,192,victim,pingScan,22,nmap args: -n -sP -PE -T 2
2017-03-16 15:08:37.977,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,13,nmap args: -n -sP -PE -T 2
2017-03-16 12:52:23.095,0.0,ICMP ,192.168.220.16,0,192.168.100.222,8.0,1,      42,1,......,0,attacker,pingScan,10,nmap args: -n -sP -PE -T 2
2017-03-21 14:48:28.748,0.0,ICMP ,192.168.220.16,0,192.168.210.229,8.0,1,      42,1,......,0,attacker,pingScan,41,nmap args: -n -sP -PE -T 2
2017-03-20 12:49:40.919,0.0,ICMP ,192.168.220.16,0,192.168.210.33,8.0,1,      42,1,......,0,attacker,pingScan,33,nmap args: -n -sP -PE -T 3
2017-03-21 12:28:20.522,0.098,ICMP ,192.168.220.16,0,192.168.210.14,8.0,2,      84,1,......,0,attacker,pingScan,35,nmap args: -n -sP -PE -T 3
2017-03-20 09:18:50.793,0.575,ICMP ,192.168.220.16,0,192.168.210.95,8.0,2,      84,1,......,0,attacker,pingScan,22,nmap args: -n -sP -PE -T 2
2017-03-16 12:55:20.971,0.0,ICMP ,192.168.220.16,0,192.168.100.212,8.0,1,      42,1,......,0,attacker,pingScan,10,nmap args: -n -sP -PE -T 2
2017-03-21 13:11:53.900,0.124,ICMP ,192.168.220.16,0,192.168.200.99,8.0,2,      84,1,......,0,attacker,pingScan,38,nmap args: -n -sP -PE -T 3
2017-03-20 12:52:52.639,0.0,ICMP ,192.168.210.4,0,192.168.220.16,0.0,1,      42,1,......,0,victim,pingScan,33,nmap args: -n -sP -PE -T 3
2017-03-16 12:48:48.844,0.0,ICMP ,192.168.220.16,0,192.168.100.143,8.0,1,      42,1,......,0,attacker,pingScan,10,nmap args: -n -sP -PE -T 2
2017-03-21 14:56:42.341,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,41,nmap args: -n -sP -PE -T 2
2017-03-16 15:17:31.903,0.0,ICMP ,192.168.220.16,0,192.168.200.233,8.0,1,      42,1,......,0,attacker,pingScan,13,nmap args: -n -sP -PE -T 2
2017-03-21 12:39:40.415,0.0,ICMP ,192.168.220.16,0,192.168.210.173,8.0,1,      42,1,......,0,attacker,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-21 12:48:37.033,0.0,ICMP ,192.168.220.16,0,192.168.210.209,8.0,1,      42,1,......,0,attacker,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-21 12:50:38.358,0.0,ICMP ,192.168.220.16,0,192.168.210.243,8.0,1,      42,1,......,0,attacker,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-16 15:06:28.253,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,13,nmap args: -n -sP -PE -T 2
2017-03-21 12:49:34.425,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-17 13:02:18.373,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,15,nmap args: -n -sP -PE -T 2
2017-03-21 12:51:33.733,0.0,ICMP ,192.168.220.1,0,192.168.220.16,3.1,1,      70,1,......,192,victim,pingScan,36,nmap args: -n -sP -PE -T 1
2017-03-16 12:55:28.527,0.0,ICMP ,192.168.220.16,0,192.168.100.254,8.0,1,      42,1,......,0,attacker,pingScan,10,nmap args: -n -sP -PE -T 2
2017-03-20 13:00:59.167,0.0,ICMP ,192.168.220.16,0,192.168.210.25,8.0,1,      42,1,......,0,attacker,pingScan,33,nmap args: -n -sP -PE -T 3
2017-03-20 09:18:30.089,0.546,ICMP ,192.168.220.16,0,192.168.210.118,8.0,2,      84,1,......,0,attacker,pingScan,22,nmap args: -n -sP -PE -T 2
